driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,championships,employees,engine_manufacturer,Age,weather
Lewis Hamilton,64.0,80.872,1.0,Spain,0.92,0.84,0.92,0.0,8,1200,1,35.0,Partly cloudy
Lewis Hamilton,65.0,80.847,1.0,Spain,0.92,0.84,0.92,0.0,8,1200,1,35.0,Partly cloudy
Lewis Hamilton,66.0,82.066,1.0,Spain,0.92,0.84,0.92,0.0,8,1200,1,35.0,Partly cloudy
Max Verstappen,1.0,87.347,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,2.0,84.754,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,3.0,84.835,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,4.0,84.596,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,5.0,84.621,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,6.0,84.325,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,7.0,84.193,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,8.0,84.192,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,9.0,84.132,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,10.0,83.99,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,11.0,83.623,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,12.0,83.541,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,13.0,83.473,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,14.0,83.422,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,15.0,83.759,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,16.0,83.568,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,17.0,83.761,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,18.0,84.089,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,19.0,83.971,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,20.0,84.579,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,21.0,88.176,3.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,22.0,100.705,3.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,23.0,82.959,3.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,24.0,83.582,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,25.0,83.624,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,26.0,83.644,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,27.0,83.227,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,28.0,83.491,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,29.0,83.367,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,30.0,83.353,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,31.0,83.201,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,32.0,83.269,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,33.0,83.106,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,34.0,83.113,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,35.0,82.896,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,36.0,83.548,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,37.0,83.478,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,38.0,84.038,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,39.0,83.775,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,40.0,83.096,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,41.0,86.019,3.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,42.0,99.927,3.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,43.0,82.221,3.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,44.0,81.919,3.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,45.0,83.114,3.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,46.0,82.1,3.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,47.0,82.609,3.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,48.0,81.851,3.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,49.0,81.732,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,50.0,81.911,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,51.0,82.406,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,52.0,81.562,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,53.0,81.477,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,54.0,81.485,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,55.0,81.852,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,56.0,81.638,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,57.0,82.045,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,58.0,81.779,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,59.0,81.57,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,60.0,82.184,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,61.0,81.904,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,62.0,81.486,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,63.0,81.709,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,64.0,82.144,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,65.0,82.764,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Max Verstappen,66.0,83.629,2.0,Spain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partly cloudy
Valtteri Bottas,1.0,89.434,4.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,2.0,85.062,4.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,3.0,84.948,4.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,4.0,85.258,4.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,5.0,83.796,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,6.0,84.187,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,7.0,83.981,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,8.0,84.266,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,9.0,84.191,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,10.0,84.035,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,11.0,83.59,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,12.0,83.449,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,13.0,83.727,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,14.0,83.655,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,15.0,83.69,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,16.0,83.7,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,17.0,83.907,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,18.0,84.026,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,19.0,83.726,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,20.0,84.063,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,21.0,84.474,2.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,22.0,84.337,2.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,23.0,88.17,2.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,24.0,100.605,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,25.0,82.021,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,26.0,82.991,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,27.0,83.253,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,28.0,83.31,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,29.0,83.304,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,30.0,83.591,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,31.0,83.615,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,32.0,83.425,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,33.0,83.43,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,34.0,82.8,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,35.0,82.781,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,36.0,83.44,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,37.0,83.866,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,38.0,83.524,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,39.0,83.136,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,40.0,83.265,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,41.0,83.334,2.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,42.0,81.857,2.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,43.0,82.532,2.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,44.0,82.526,2.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,45.0,83.206,2.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,46.0,82.821,2.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,47.0,83.068,2.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,48.0,86.658,2.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,49.0,101.004,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,50.0,81.897,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,51.0,81.885,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,52.0,81.616,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,53.0,81.698,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,54.0,81.765,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,55.0,81.541,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,56.0,81.666,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,57.0,81.698,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,58.0,81.713,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,59.0,81.754,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,60.0,81.821,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,61.0,81.934,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,62.0,82.383,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,63.0,79.75,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,64.0,85.147,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,65.0,100.545,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Valtteri Bottas,66.0,78.183,3.0,Spain,0.87,0.99,0.74,1.0,8,1200,1,30.0,Partly cloudy
Lance Stroll,1.0,88.83,3.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,2.0,85.189,3.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,3.0,84.823,3.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,4.0,85.41,3.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,5.0,86.029,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,6.0,84.85,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,7.0,84.979,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,8.0,84.623,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,9.0,84.819,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,10.0,84.745,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,11.0,84.917,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,12.0,84.928,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,13.0,85.234,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,14.0,85.254,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,15.0,85.039,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,16.0,84.996,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,17.0,85.112,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,18.0,85.383,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,19.0,85.483,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,20.0,85.389,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,21.0,85.647,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,22.0,86.239,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,23.0,85.248,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,24.0,86.104,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,25.0,85.665,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,26.0,86.47,4.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,27.0,90.159,5.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,28.0,103.759,8.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,29.0,84.23,8.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,30.0,84.573,5.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,31.0,84.486,5.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,32.0,84.203,5.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
Lance Stroll,33.0,84.688,5.0,Spain,0.86,0.71,0.6,2.0,0,0,0,21.0,Partly cloudy
