driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,weather
Valtteri Bottas,22.0,83.331,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,23.0,83.231,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,24.0,83.229,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,25.0,83.172,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,26.0,83.752,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,27.0,83.38,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,28.0,83.535,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,29.0,84.805,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,30.0,84.521,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,31.0,103.26,3.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,32.0,87.993,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,33.0,81.874,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,34.0,81.799,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,35.0,81.916,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,36.0,82.393,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,37.0,82.076,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,38.0,82.208,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,39.0,82.278,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,40.0,82.448,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,41.0,82.147,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,42.0,81.915,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,43.0,102.623,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,44.0,112.694,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,47.0,84.991,3.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,48.0,79.752,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,49.0,81.001,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,50.0,80.578,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,51.0,80.596,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,52.0,81.213,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,53.0,79.432,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,54.0,80.941,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,55.0,80.757,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,56.0,80.25,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,57.0,80.054,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,58.0,79.561,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Valtteri Bottas,59.0,82.214,2.0,Tuscany,0.87,0.99,0.74,0.0,Sunny
Alexander Albon,1.0,112.724,6.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,2.0,145.96,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,3.0,136.967,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,4.0,134.65,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,5.0,133.442,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,6.0,139.882,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,7.0,126.021,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,10.0,89.369,7.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,11.0,84.054,7.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,12.0,84.049,7.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,13.0,83.966,7.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,14.0,83.793,7.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,15.0,83.917,7.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,16.0,84.336,7.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,17.0,84.072,7.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,18.0,83.39,6.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,19.0,84.621,6.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,20.0,83.206,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,21.0,83.787,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,22.0,83.628,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,23.0,83.899,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,24.0,83.732,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,25.0,83.779,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,26.0,84.076,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,27.0,83.927,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,28.0,83.675,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,29.0,84.459,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,30.0,84.313,3.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,31.0,85.24,2.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,32.0,100.967,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,33.0,88.884,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,34.0,82.119,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,35.0,82.684,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,36.0,82.314,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,37.0,81.917,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,38.0,82.562,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,39.0,81.756,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,40.0,82.154,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,41.0,82.242,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,42.0,82.038,5.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,43.0,110.967,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,44.0,110.321,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,47.0,85.553,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,48.0,80.854,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,49.0,81.037,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,50.0,80.464,4.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,51.0,80.039,3.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,52.0,80.642,3.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,53.0,80.83,3.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,54.0,80.977,3.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,55.0,80.665,3.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,56.0,80.83,3.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,57.0,80.774,3.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,58.0,80.18,3.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Alexander Albon,59.0,81.273,3.0,Tuscany,0.86,0.66,0.57,0.0,Sunny
Daniel Ricciardo,1.0,116.335,8.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,2.0,144.786,6.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,3.0,137.351,6.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,4.0,135.385,6.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,5.0,132.873,6.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,6.0,137.585,6.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,7.0,127.885,6.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,10.0,88.423,6.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,11.0,84.163,6.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,12.0,83.778,6.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,13.0,84.037,6.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,14.0,83.356,6.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,15.0,83.508,5.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,16.0,83.999,5.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,17.0,84.128,5.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,18.0,84.27,5.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,19.0,83.372,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,20.0,83.71,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,21.0,83.744,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,22.0,83.464,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,23.0,83.614,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,24.0,83.59,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,25.0,84.374,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,26.0,84.049,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,27.0,101.016,8.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,28.0,86.729,7.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,29.0,84.891,5.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,30.0,83.257,5.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,31.0,83.555,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,32.0,83.662,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,33.0,83.211,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,34.0,83.264,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,35.0,83.213,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,36.0,83.137,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,37.0,82.952,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,38.0,82.503,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,39.0,82.213,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,40.0,82.591,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,41.0,82.483,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,42.0,82.152,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,43.0,107.997,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,44.0,110.108,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,47.0,84.727,2.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,48.0,81.53,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,49.0,80.712,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,50.0,80.856,3.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,51.0,82.229,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,52.0,81.333,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,53.0,81.138,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,54.0,80.919,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,55.0,80.656,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,56.0,80.628,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,57.0,80.426,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,58.0,80.643,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Daniel Ricciardo,59.0,81.096,4.0,Tuscany,0.9,0.84,0.79,0.0,Sunny
Sergio Perez,1.0,117.098,9.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,2.0,145.389,7.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,3.0,137.193,7.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,4.0,134.942,7.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,5.0,132.602,7.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,6.0,137.36,7.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,7.0,129.425,7.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,10.0,87.526,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,11.0,83.762,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,12.0,84.23,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,13.0,83.875,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,14.0,83.793,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,15.0,85.014,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,16.0,84.279,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,17.0,84.202,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,18.0,85.413,7.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,19.0,84.282,7.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,20.0,84.837,7.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,21.0,84.373,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,22.0,84.546,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,23.0,85.151,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,24.0,84.699,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,25.0,85.114,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,26.0,85.305,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,27.0,85.559,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,28.0,104.649,9.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,29.0,86.963,8.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,30.0,82.111,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,31.0,83.15,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,32.0,83.284,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,33.0,83.271,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,34.0,82.922,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,35.0,82.814,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,36.0,83.623,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,37.0,82.988,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,38.0,82.873,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,39.0,82.657,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,40.0,83.133,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,41.0,82.67,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,42.0,82.618,6.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,43.0,113.975,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,44.0,110.473,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,47.0,85.772,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,48.0,81.827,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,49.0,81.352,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,50.0,81.083,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,51.0,81.492,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,52.0,81.456,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,53.0,81.556,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,54.0,81.62,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,55.0,81.222,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,56.0,81.12,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,57.0,81.236,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,58.0,81.2,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Sergio Perez,59.0,80.632,5.0,Tuscany,0.9,0.76,0.8,0.0,Sunny
Lando Norris,1.0,119.936,10.0,Tuscany,0.9,0.93,0.57,0.0,Sunny
Lando Norris,2.0,144.371,8.0,Tuscany,0.9,0.93,0.57,0.0,Sunny
Lando Norris,3.0,137.331,8.0,Tuscany,0.9,0.93,0.57,0.0,Sunny
Lando Norris,4.0,134.602,8.0,Tuscany,0.9,0.93,0.57,0.0,Sunny
Lando Norris,5.0,132.713,8.0,Tuscany,0.9,0.93,0.57,0.0,Sunny
Lando Norris,6.0,135.809,8.0,Tuscany,0.9,0.93,0.57,0.0,Sunny
Lando Norris,7.0,130.596,8.0,Tuscany,0.9,0.93,0.57,0.0,Sunny
Lando Norris,10.0,89.731,8.0,Tuscany,0.9,0.93,0.57,0.0,Sunny
Lando Norris,11.0,84.739,8.0,Tuscany,0.9,0.93,0.57,0.0,Sunny
Lando Norris,12.0,83.851,8.0,Tuscany,0.9,0.93,0.57,0.0,Sunny
Lando Norris,13.0,84.469,8.0,Tuscany,0.9,0.93,0.57,0.0,Sunny
Lando Norris,14.0,84.415,8.0,Tuscany,0.9,0.93,0.57,0.0,Sunny
Lando Norris,15.0,84.197,8.0,Tuscany,0.9,0.93,0.57,0.0,Sunny
