driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,championships,employees,engine_manufacturer,Age,weather
Lewis Hamilton,30.0,81.198,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,31.0,81.315,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,32.0,81.508,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,33.0,81.553,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,34.0,81.693,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,35.0,83.684,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,36.0,81.455,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,37.0,83.974,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,38.0,100.605,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,39.0,80.301,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,40.0,80.092,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,41.0,79.846,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,42.0,79.862,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,43.0,80.36,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,44.0,79.963,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,45.0,79.824,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,46.0,79.737,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,47.0,79.87,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,48.0,79.715,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,49.0,79.849,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,50.0,80.25,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,51.0,80.155,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,52.0,80.125,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,53.0,79.573,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,54.0,80.306,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,55.0,79.267,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,56.0,80.196,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,57.0,79.599,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,58.0,79.269,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,59.0,79.182,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,60.0,79.903,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,61.0,78.916,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,62.0,79.432,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,63.0,78.71,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,64.0,78.723,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,65.0,78.611,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,66.0,81.759,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,67.0,99.908,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,68.0,77.497,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,69.0,80.554,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Lewis Hamilton,70.0,76.627,1.0,Hungary,0.92,0.84,0.92,1.0,8,1200,1,35.0,Partily cloudy
Max Verstappen,1.0,99.556,3.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,2.0,93.264,3.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,3.0,94.529,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,4.0,95.025,1.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,5.0,107.204,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,6.0,83.73,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,7.0,83.206,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,8.0,82.741,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,9.0,82.313,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,10.0,82.402,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,11.0,82.509,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,12.0,82.17,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,13.0,81.998,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,14.0,82.296,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,15.0,82.086,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,16.0,81.769,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,17.0,82.112,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,18.0,81.559,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,19.0,81.726,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,20.0,82.278,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,21.0,82.748,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,22.0,81.52,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,23.0,81.893,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,24.0,81.747,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,25.0,81.847,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,26.0,81.722,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,27.0,81.739,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,28.0,81.809,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,29.0,81.936,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,30.0,82.188,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,31.0,82.34,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,32.0,82.877,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,33.0,82.531,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,34.0,82.736,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,35.0,83.376,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,36.0,85.839,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,37.0,100.097,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,38.0,80.492,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,39.0,80.265,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,40.0,80.09,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,41.0,79.906,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,42.0,80.299,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,43.0,80.175,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,44.0,80.659,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,45.0,80.437,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,46.0,80.617,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,47.0,80.211,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,48.0,80.573,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,49.0,80.268,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,50.0,79.83,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,51.0,79.827,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,52.0,79.975,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,53.0,79.872,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,54.0,79.763,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,55.0,79.886,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,56.0,80.217,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,57.0,80.465,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,58.0,79.767,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,59.0,79.867,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,60.0,79.184,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,61.0,79.413,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,62.0,79.564,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,63.0,80.047,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,64.0,79.324,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,65.0,79.25,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,66.0,79.321,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,67.0,79.304,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,68.0,79.346,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,69.0,79.321,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Max Verstappen,70.0,80.222,2.0,Hungary,0.94,0.97,0.68,0.0,4,1000,1,22.0,Partily cloudy
Valtteri Bottas,1.0,102.397,6.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,2.0,98.777,8.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,3.0,114.775,19.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,4.0,93.14,11.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,5.0,89.816,7.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,6.0,86.453,7.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,7.0,84.57,7.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,8.0,86.2,7.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,9.0,83.272,7.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,10.0,82.018,6.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,11.0,82.744,6.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,12.0,81.872,5.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,13.0,81.524,5.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,14.0,81.946,5.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,15.0,82.64,5.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,16.0,83.165,5.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,17.0,81.783,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,18.0,81.998,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,19.0,82.503,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,20.0,81.424,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,21.0,81.369,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,22.0,81.635,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,23.0,81.726,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,24.0,81.683,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,25.0,82.224,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,26.0,81.828,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,27.0,82.089,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,28.0,82.207,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,29.0,82.275,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,30.0,82.243,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,31.0,82.049,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,32.0,82.241,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,33.0,85.627,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,34.0,98.262,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,35.0,80.359,4.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,36.0,80.128,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,37.0,79.656,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,38.0,78.945,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,39.0,79.943,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,40.0,79.102,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,41.0,79.134,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,42.0,79.414,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,43.0,79.768,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,44.0,80.147,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,45.0,79.679,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,46.0,80.542,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,47.0,80.49,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,48.0,81.285,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,49.0,82.602,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,50.0,97.094,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,51.0,78.435,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,52.0,77.913,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,53.0,78.039,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,54.0,78.546,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,55.0,78.694,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,56.0,78.373,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,57.0,78.854,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,58.0,79.548,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,59.0,79.447,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,60.0,79.079,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,61.0,79.409,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,62.0,78.451,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,63.0,78.169,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,64.0,78.165,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,65.0,78.493,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,66.0,77.665,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,67.0,78.229,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,68.0,78.508,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,69.0,78.869,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Valtteri Bottas,70.0,80.276,3.0,Hungary,0.87,0.99,0.74,5.0,8,1200,1,30.0,Partily cloudy
Lance Stroll,1.0,98.777,2.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,2.0,93.732,2.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,3.0,98.277,3.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,4.0,117.475,9.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,5.0,88.51,5.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,6.0,85.602,5.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,7.0,83.104,4.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,8.0,83.649,4.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,9.0,83.44,4.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,10.0,83.549,4.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,11.0,83.11,4.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,12.0,83.022,4.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,13.0,83.105,4.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,14.0,82.741,4.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,15.0,82.904,4.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
Lance Stroll,16.0,81.523,3.0,Hungary,0.86,0.71,0.6,3.0,0,0,0,21.0,Partily cloudy
