driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,weather
Sergio Perez,57.0,101.217,2.0,Turkey,0.9,0.76,0.8,0.0,Cloudy
Sergio Perez,58.0,104.373,2.0,Turkey,0.9,0.76,0.8,0.0,Cloudy
Sebastian Vettel,1.0,128.656,3.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,2.0,118.303,3.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,3.0,116.056,3.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,4.0,115.377,3.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,5.0,114.1,3.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,6.0,113.284,3.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,7.0,112.899,3.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,8.0,113.094,3.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,9.0,130.845,7.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,10.0,109.322,7.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,11.0,109.439,5.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,12.0,110.603,5.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,13.0,113.1,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,14.0,127.391,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,15.0,115.131,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,16.0,108.022,5.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,17.0,106.067,5.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,18.0,105.212,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,19.0,104.705,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,20.0,103.418,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,21.0,102.734,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,22.0,102.82,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,23.0,103.142,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,24.0,102.811,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,25.0,103.092,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,26.0,103.211,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,27.0,103.2,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,28.0,102.972,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,29.0,103.714,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,30.0,103.467,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,31.0,103.949,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,32.0,103.835,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,33.0,103.841,5.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,34.0,124.163,6.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,35.0,101.955,5.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,36.0,103.248,5.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,37.0,102.949,5.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,38.0,103.173,5.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,39.0,103.907,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,40.0,102.094,5.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,41.0,101.27,5.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,42.0,101.479,5.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,43.0,101.319,5.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,44.0,101.141,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,45.0,100.45,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,46.0,100.711,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,47.0,100.514,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,48.0,100.822,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,49.0,100.904,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,50.0,101.623,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,51.0,100.525,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,52.0,101.901,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,53.0,99.662,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,54.0,99.685,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,55.0,99.692,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,56.0,99.868,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,57.0,100.103,4.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Sebastian Vettel,58.0,100.303,3.0,Turkey,0.87,0.82,0.9,0.0,Cloudy
Charles Leclerc,1.0,141.526,14.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,2.0,124.853,14.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,3.0,121.375,14.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,4.0,119.889,14.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,5.0,118.425,14.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,6.0,117.786,14.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,7.0,130.329,19.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,8.0,113.315,17.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,9.0,109.771,13.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,10.0,110.429,12.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,11.0,110.7,10.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,12.0,106.893,10.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,13.0,124.007,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,14.0,126.421,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,15.0,106.652,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,16.0,104.173,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,17.0,102.57,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,18.0,102.857,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,19.0,102.641,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,20.0,101.99,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,21.0,102.409,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,22.0,101.67,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,23.0,102.444,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,24.0,103.837,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,25.0,102.747,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,26.0,103.314,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,27.0,103.691,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,28.0,103.18,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,29.0,103.496,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,30.0,103.5,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,31.0,119.196,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,32.0,100.962,9.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,33.0,100.666,8.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,34.0,101.586,7.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,35.0,101.317,7.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,36.0,101.266,7.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,37.0,101.426,7.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,38.0,102.935,7.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,39.0,101.841,5.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,40.0,100.431,4.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,41.0,100.312,4.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,42.0,100.327,4.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,43.0,100.9,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,44.0,100.283,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,45.0,100.613,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,46.0,100.238,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,47.0,99.961,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,48.0,100.244,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,49.0,100.731,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,50.0,102.336,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,51.0,101.625,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,52.0,100.262,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,53.0,100.779,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,54.0,101.094,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,55.0,100.264,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,56.0,100.183,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,57.0,100.212,3.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Charles Leclerc,58.0,104.291,4.0,Turkey,0.91,0.81,0.6,0.0,Cloudy
Carlos Sainz,1.0,135.726,9.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,2.0,122.115,9.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,3.0,117.336,9.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,4.0,116.216,9.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,5.0,115.227,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,6.0,113.255,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,7.0,113.171,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,8.0,112.726,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,9.0,111.671,6.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,10.0,112.789,6.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,11.0,127.973,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,12.0,107.45,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,13.0,116.781,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,14.0,126.45,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,15.0,111.374,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,16.0,106.712,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,17.0,105.807,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,18.0,105.464,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,19.0,104.27,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,20.0,105.156,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,21.0,104.343,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,22.0,103.667,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,23.0,103.325,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,24.0,103.683,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,25.0,103.955,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,26.0,103.573,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,27.0,103.78,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,28.0,102.943,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,29.0,102.863,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,30.0,103.637,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,31.0,104.048,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,32.0,104.139,6.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,33.0,103.533,6.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,34.0,119.034,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,35.0,100.208,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,36.0,101.574,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,37.0,102.576,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,38.0,102.59,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,39.0,102.515,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,40.0,102.556,8.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,41.0,105.448,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,42.0,100.635,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,43.0,100.289,7.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,44.0,99.718,5.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,45.0,100.521,5.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,46.0,100.356,5.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,47.0,100.312,5.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,48.0,101.542,5.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,49.0,100.387,5.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,50.0,100.051,5.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,51.0,100.204,5.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,52.0,99.12,5.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,53.0,99.247,5.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,54.0,102.075,5.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,55.0,99.509,5.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
Carlos Sainz,56.0,98.754,5.0,Turkey,0.0,0.0,0.0,0.0,Cloudy
