driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,weather
Lewis Hamilton,51.0,88.487,1.0,Eifel,0.92,0.84,0.92,0.0,Partly cloudy
Lewis Hamilton,52.0,88.335,1.0,Eifel,0.92,0.84,0.92,0.0,Partly cloudy
Lewis Hamilton,53.0,88.257,1.0,Eifel,0.92,0.84,0.92,0.0,Partly cloudy
Lewis Hamilton,54.0,89.293,1.0,Eifel,0.92,0.84,0.92,0.0,Partly cloudy
Lewis Hamilton,55.0,89.047,1.0,Eifel,0.92,0.84,0.92,0.0,Partly cloudy
Lewis Hamilton,56.0,89.226,1.0,Eifel,0.92,0.84,0.92,0.0,Partly cloudy
Lewis Hamilton,57.0,89.241,1.0,Eifel,0.92,0.84,0.92,0.0,Partly cloudy
Lewis Hamilton,58.0,88.145,1.0,Eifel,0.92,0.84,0.92,0.0,Partly cloudy
Lewis Hamilton,59.0,89.067,1.0,Eifel,0.92,0.84,0.92,0.0,Partly cloudy
Lewis Hamilton,60.0,88.971,1.0,Eifel,0.92,0.84,0.92,0.0,Partly cloudy
Max Verstappen,1.0,95.799,3.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,2.0,92.647,3.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,3.0,92.588,3.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,4.0,92.525,3.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,5.0,92.335,3.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,6.0,92.108,3.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,7.0,91.938,3.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,8.0,91.933,3.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,9.0,92.009,3.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,10.0,92.264,3.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,11.0,91.927,3.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,12.0,91.822,3.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,13.0,93.148,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,14.0,92.446,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,15.0,91.817,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,16.0,104.836,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,17.0,112.775,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,18.0,91.051,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,19.0,91.15,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,20.0,90.439,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,21.0,90.516,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,22.0,90.777,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,23.0,90.627,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,24.0,90.746,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,25.0,90.939,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,26.0,90.817,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,27.0,90.836,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,28.0,91.086,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,29.0,91.324,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,30.0,91.569,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,31.0,91.565,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,32.0,90.923,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,33.0,91.096,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,34.0,91.836,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,35.0,92.035,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,36.0,91.172,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,37.0,90.919,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,38.0,91.267,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,39.0,91.1,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,40.0,91.006,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,41.0,91.107,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,42.0,91.11,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,43.0,90.825,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,44.0,90.988,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,45.0,107.798,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,48.0,139.129,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,50.0,91.024,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,51.0,88.744,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,52.0,89.058,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,53.0,88.854,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,54.0,89.235,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,55.0,88.709,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,56.0,89.118,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,57.0,89.46,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,58.0,88.994,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,59.0,90.583,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Max Verstappen,60.0,88.139,2.0,Eifel,0.94,0.97,0.68,0.0,Partly cloudy
Daniel Ricciardo,1.0,98.224,5.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,2.0,94.973,5.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,3.0,94.134,5.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,4.0,94.123,5.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,5.0,93.912,5.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,6.0,94.611,5.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,7.0,93.956,5.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,8.0,94.077,5.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,9.0,93.194,4.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,10.0,93.206,4.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,11.0,93.08,4.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,12.0,93.102,4.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,13.0,93.023,4.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,14.0,93.28,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,15.0,93.935,4.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,16.0,114.702,4.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,17.0,113.362,9.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,18.0,92.534,7.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,19.0,92.255,7.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,20.0,92.352,7.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,21.0,92.38,7.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,22.0,92.69,6.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,23.0,92.428,6.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,24.0,92.421,6.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,25.0,92.486,6.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,26.0,92.478,6.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,27.0,92.528,6.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,28.0,92.906,5.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,29.0,92.09,4.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,30.0,92.235,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,31.0,92.116,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,32.0,91.852,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,33.0,91.806,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,34.0,91.972,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,35.0,93.069,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,36.0,91.584,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,37.0,91.478,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,38.0,91.852,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,39.0,91.494,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,40.0,91.605,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,41.0,91.388,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,42.0,91.096,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,43.0,91.447,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,44.0,97.214,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,45.0,136.01,4.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,46.0,111.967,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,47.0,106.951,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,48.0,137.477,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,49.0,149.35,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,50.0,91.905,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,51.0,90.286,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,52.0,89.874,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,53.0,89.584,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,54.0,89.969,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,55.0,90.251,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,56.0,90.159,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,57.0,90.009,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,58.0,89.789,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,59.0,89.701,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Daniel Ricciardo,60.0,90.322,3.0,Eifel,0.9,0.84,0.79,0.0,Partly cloudy
Sergio Perez,1.0,100.884,8.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,2.0,95.329,8.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,3.0,94.201,8.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,4.0,94.559,8.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,5.0,93.973,8.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,6.0,94.565,8.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,7.0,93.606,7.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,8.0,93.361,7.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,9.0,93.92,7.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,10.0,94.858,6.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,11.0,93.522,6.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,12.0,93.274,6.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,13.0,92.944,6.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,14.0,93.428,6.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,15.0,93.2,6.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,16.0,111.293,6.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,17.0,94.598,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,18.0,93.978,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,19.0,93.705,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,20.0,93.275,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,21.0,92.848,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,22.0,93.121,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,23.0,93.189,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,24.0,93.106,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,25.0,92.97,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,26.0,93.166,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,27.0,93.64,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,28.0,96.465,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,29.0,113.285,6.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,30.0,92.456,5.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,31.0,91.438,5.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,32.0,91.606,5.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,33.0,93.307,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,34.0,92.923,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,35.0,91.264,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,36.0,91.27,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,37.0,91.011,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,38.0,90.989,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,39.0,90.575,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,40.0,90.633,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,41.0,90.757,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,42.0,90.541,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,43.0,90.476,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,44.0,97.965,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,45.0,123.507,3.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,46.0,123.907,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,47.0,102.868,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,48.0,132.177,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,49.0,148.904,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,50.0,92.208,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,51.0,90.471,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,52.0,89.968,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,53.0,90.056,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,54.0,90.14,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,55.0,90.235,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,56.0,90.052,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,57.0,89.896,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,58.0,89.7,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,59.0,89.981,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Sergio Perez,60.0,90.167,4.0,Eifel,0.9,0.76,0.8,0.0,Partly cloudy
Carlos Sainz,1.0,101.86,10.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,2.0,95.666,10.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,3.0,94.708,10.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,4.0,94.421,10.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,5.0,94.438,10.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,6.0,94.479,10.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,7.0,94.853,10.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,8.0,93.822,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,9.0,93.853,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,10.0,93.909,9.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,11.0,93.822,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,12.0,94.212,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,13.0,93.853,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,14.0,93.822,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,15.0,93.905,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,16.0,113.45,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,17.0,93.909,7.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,18.0,94.114,6.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,19.0,93.501,6.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,20.0,93.636,6.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,21.0,93.362,6.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,22.0,93.173,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,23.0,93.213,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,24.0,92.989,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,25.0,92.983,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,26.0,93.066,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,27.0,93.15,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,28.0,96.843,6.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,29.0,111.219,8.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,30.0,91.569,7.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,31.0,91.566,7.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,32.0,91.26,7.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,33.0,91.544,6.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,34.0,91.951,6.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,35.0,92.095,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,36.0,91.046,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,37.0,91.506,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,38.0,91.532,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,39.0,91.146,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,40.0,91.529,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,41.0,91.188,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,42.0,91.016,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
Carlos Sainz,43.0,91.179,5.0,Eifel,0.0,0.0,0.0,0.0,Partly cloudy
