driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,championships,employees,engine_manufacturer,Age,weather
Max Verstappen,39.0,101.334,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,40.0,101.228,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,41.0,101.18,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,42.0,101.421,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,43.0,101.569,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,44.0,101.546,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,45.0,101.621,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,46.0,101.367,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,47.0,101.65,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,48.0,101.982,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,49.0,102.033,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,50.0,101.805,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,51.0,101.838,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,52.0,101.497,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,53.0,101.596,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,54.0,101.626,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,55.0,102.182,1.0,Abu Dhabi,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Valtteri Bottas,1.0,105.274,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,2.0,102.716,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,3.0,102.641,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,4.0,102.798,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,5.0,102.589,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,6.0,102.662,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,7.0,102.764,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,8.0,102.752,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,9.0,102.691,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,10.0,127.879,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,14.0,101.542,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,15.0,101.35,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,16.0,102.089,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,17.0,101.835,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,18.0,101.87,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,19.0,101.766,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,20.0,101.919,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,21.0,101.821,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,22.0,101.772,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,23.0,101.686,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,24.0,101.439,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,25.0,101.685,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,26.0,102.086,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,27.0,101.893,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,28.0,101.939,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,29.0,101.951,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,30.0,101.505,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,31.0,101.361,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,32.0,101.552,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,33.0,101.309,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,34.0,101.262,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,35.0,101.388,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,36.0,101.832,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,37.0,101.582,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,38.0,101.773,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,39.0,101.442,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,40.0,101.131,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,41.0,101.324,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,42.0,101.918,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,43.0,101.893,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,44.0,102.318,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,45.0,102.512,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,46.0,102.272,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,47.0,102.445,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,48.0,101.569,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,49.0,101.369,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,50.0,101.722,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,51.0,102.161,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,52.0,101.823,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,53.0,103.072,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,54.0,101.906,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Valtteri Bottas,55.0,104.823,2.0,Abu Dhabi,0.87,0.99,0.74,0.0,8,1200,1,30.0,Clear
Lewis Hamilton,1.0,106.347,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,2.0,103.524,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,3.0,103.154,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,4.0,103.051,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,5.0,103.157,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,6.0,102.997,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,7.0,103.033,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,8.0,103.069,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,9.0,103.289,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,10.0,129.878,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,14.0,102.117,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,15.0,101.947,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,16.0,102.109,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,17.0,102.106,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,18.0,101.819,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,19.0,101.791,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,20.0,101.991,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,21.0,101.72,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,22.0,101.6,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,23.0,102.004,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,24.0,101.894,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,25.0,101.745,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,26.0,101.979,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,27.0,102.034,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,28.0,101.658,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,29.0,101.811,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,30.0,101.649,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,31.0,101.993,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,32.0,101.51,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,33.0,101.457,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,34.0,101.744,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,35.0,101.431,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,36.0,101.689,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,37.0,101.42,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,38.0,101.502,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,39.0,101.452,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,40.0,101.429,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,41.0,101.572,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,42.0,101.611,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,43.0,102.168,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,44.0,101.63,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,45.0,101.65,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,46.0,102.431,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,47.0,102.097,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,48.0,101.794,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,49.0,102.482,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,50.0,101.979,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,51.0,102.282,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,52.0,102.652,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,53.0,102.992,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,54.0,102.083,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Lewis Hamilton,55.0,102.665,3.0,Abu Dhabi,0.92,0.84,0.92,0.0,8,1200,1,35.0,Clear
Alexander Albon,1.0,108.734,5.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,2.0,104.151,5.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,3.0,103.941,5.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,4.0,104.029,5.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,5.0,104.076,5.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,6.0,102.885,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,7.0,103.334,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,8.0,103.081,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,9.0,103.274,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,10.0,130.847,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,12.0,147.288,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,14.0,103.243,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,15.0,102.429,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,16.0,102.735,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,17.0,102.572,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,18.0,102.322,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,19.0,102.272,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,20.0,102.192,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,21.0,102.022,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,22.0,101.855,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,23.0,102.182,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,24.0,102.213,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,25.0,102.09,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,26.0,101.807,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,27.0,101.867,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,28.0,102.151,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,29.0,101.983,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,30.0,101.702,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,31.0,101.687,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,32.0,101.782,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,33.0,101.814,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,34.0,102.145,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,35.0,102.139,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,36.0,102.247,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,37.0,101.824,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,38.0,101.47,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,39.0,101.386,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,40.0,101.625,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,41.0,101.51,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,42.0,101.227,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,43.0,101.443,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,44.0,101.674,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,45.0,101.353,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,46.0,101.655,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,47.0,101.532,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,48.0,101.588,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,49.0,101.753,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,50.0,101.968,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,51.0,101.583,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,52.0,101.636,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,53.0,102.009,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,54.0,101.674,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Alexander Albon,55.0,102.354,4.0,Abu Dhabi,0.86,0.66,0.57,1.0,4,1000,1,24.0,Clear
Lando Norris,1.0,107.989,4.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,2.0,104.054,4.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,3.0,103.879,4.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,4.0,103.951,4.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,5.0,103.966,4.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,6.0,105.683,5.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,7.0,104.65,5.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,8.0,104.286,5.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,9.0,104.281,5.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,10.0,132.176,5.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,12.0,145.506,6.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,14.0,104.829,6.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,15.0,103.704,6.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,16.0,103.38,6.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,17.0,103.455,6.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,18.0,103.37,6.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,19.0,103.41,6.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,20.0,103.539,6.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
Lando Norris,21.0,103.546,6.0,Abu Dhabi,0.9,0.93,0.57,0.0,8,900,0,20.0,Clear
