driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,championships,employees,engine_manufacturer,Age,weather
Max Verstappen,24.0,93.507,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,25.0,93.873,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,26.0,93.87,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,27.0,93.809,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,28.0,94.106,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,29.0,94.323,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,30.0,94.325,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,31.0,94.551,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,32.0,94.387,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,33.0,94.987,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,34.0,97.439,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,35.0,115.512,3.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,36.0,92.663,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,37.0,92.727,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,38.0,93.085,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,39.0,92.989,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,40.0,93.683,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,41.0,92.73,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,42.0,93.217,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,43.0,93.402,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,44.0,93.866,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,45.0,94.123,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,46.0,96.307,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,47.0,113.625,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,48.0,92.014,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,49.0,92.671,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,50.0,92.091,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,51.0,92.859,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,52.0,92.309,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,53.0,93.072,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,54.0,92.047,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,55.0,132.874,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,56.0,131.331,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Max Verstappen,57.0,146.689,2.0,Bahrain,0.94,0.97,0.68,0.0,4,1000,1,22.0,Clear
Alexander Albon,1.0,136.507,5.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,4.0,139.742,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,5.0,148.957,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,6.0,138.973,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,7.0,139.135,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,9.0,95.862,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,10.0,95.545,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,11.0,95.652,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,12.0,95.831,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,13.0,95.807,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,14.0,95.91,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,15.0,95.886,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,16.0,96.556,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,17.0,96.391,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,18.0,96.148,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,19.0,99.33,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,20.0,115.349,7.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,21.0,95.724,7.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,22.0,94.561,5.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,23.0,95.634,5.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,24.0,94.531,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,25.0,94.673,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,26.0,94.463,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,27.0,94.638,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,28.0,94.776,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,29.0,95.125,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,30.0,95.104,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,31.0,94.953,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,32.0,95.246,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,33.0,95.381,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,34.0,98.293,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,35.0,114.767,6.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,36.0,93.693,6.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,37.0,94.05,6.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,38.0,93.932,6.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,39.0,93.994,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,40.0,93.808,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,41.0,93.684,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,42.0,93.874,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,43.0,93.982,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,44.0,94.353,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,45.0,94.411,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,46.0,95.47,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,47.0,94.603,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,48.0,94.758,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,49.0,94.499,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,50.0,94.152,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,51.0,94.453,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,52.0,94.612,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,53.0,95.713,4.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,54.0,108.128,3.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,55.0,133.017,3.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,56.0,109.706,3.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Alexander Albon,57.0,135.114,3.0,Bahrain,0.86,0.66,0.57,3.0,4,1000,1,24.0,Clear
Lando Norris,1.0,158.866,10.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,4.0,138.927,6.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,5.0,149.443,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,6.0,138.794,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,7.0,138.451,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,9.0,96.844,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,10.0,96.554,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,11.0,96.243,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,12.0,96.261,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,13.0,96.451,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,14.0,96.654,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,15.0,96.668,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,16.0,96.67,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,17.0,96.736,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,18.0,99.469,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,19.0,117.463,10.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,20.0,95.901,10.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,21.0,95.791,9.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,22.0,95.843,8.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,23.0,95.84,8.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,24.0,95.763,7.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,25.0,95.136,6.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,26.0,95.442,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,27.0,95.158,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,28.0,95.377,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,29.0,95.245,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,30.0,95.202,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,31.0,95.199,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,32.0,95.059,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,33.0,95.101,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,34.0,95.127,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,35.0,95.062,4.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,36.0,95.189,4.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,37.0,95.317,3.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,38.0,98.012,4.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,39.0,115.0,7.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,40.0,93.616,6.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,41.0,93.693,6.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,42.0,94.184,6.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,43.0,94.19,6.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,44.0,93.73,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,45.0,94.325,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,46.0,94.105,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,47.0,93.715,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,48.0,93.836,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,49.0,93.688,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,50.0,93.853,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,51.0,93.969,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,52.0,94.518,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,53.0,93.588,5.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,54.0,113.253,4.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,55.0,132.201,4.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,56.0,105.917,4.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Lando Norris,57.0,127.016,4.0,Bahrain,0.9,0.93,0.57,3.0,8,900,0,20.0,Clear
Carlos Sainz,1.0,167.457,14.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,4.0,138.441,11.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,6.0,138.223,10.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,7.0,138.097,10.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,8.0,146.467,10.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,9.0,97.163,8.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,10.0,97.117,8.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,11.0,96.821,8.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,12.0,96.85,7.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,13.0,96.418,7.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,14.0,96.576,7.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,15.0,97.044,7.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,16.0,96.943,7.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,17.0,97.165,6.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,18.0,96.847,6.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,19.0,96.683,5.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,20.0,96.858,4.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,21.0,100.205,3.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,22.0,116.571,11.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,23.0,95.205,11.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,24.0,95.328,10.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,25.0,94.976,10.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,26.0,94.949,7.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,27.0,94.361,6.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,28.0,94.948,6.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,29.0,94.935,6.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,30.0,94.988,6.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
Carlos Sainz,31.0,95.026,6.0,Bahrain,0.0,0.0,0.0,7.0,8,900,0,25.0,Clear
